rok,kraj_nuts_kod,kraj_nazev,pohlavi,vekova_kategorie,alzheimerova_nemoc,pocet_pacientu
2011,CZ042,Ústecký kraj,Z,80–89,true,969
2011,CZ042,Ústecký kraj,M,80–89,false,267
2011,CZ042,Ústecký kraj,M,80–89,true,298
2011,CZ051,Liberecký kraj,Z,80–89,false,501
2011,CZ051,Liberecký kraj,M,80–89,false,181
2011,CZ051,Liberecký kraj,M,80–89,true,105
2011,CZ051,Liberecký kraj,Z,80–89,true,371
2011,CZ052,Královéhradecký kraj,M,80–89,true,181
2011,CZ052,Královéhradecký kraj,M,80–89,false,216
2011,CZ052,Královéhradecký kraj,Z,80–89,true,502
2011,CZ052,Královéhradecký kraj,Z,80–89,false,619
2011,CZ053,Pardubický kraj,M,80–89,false,169
2011,CZ053,Pardubický kraj,Z,80–89,false,512
2011,CZ053,Pardubický kraj,M,80–89,true,273
2011,CZ053,Pardubický kraj,Z,80–89,true,696
2011,CZ063,Vysočina,Z,80–89,false,630
2011,CZ063,Vysočina,M,80–89,true,246
2011,CZ063,Vysočina,Z,80–89,true,725
2011,CZ063,Vysočina,M,80–89,false,221
2011,CZ064,Jihomoravský kraj,M,80–89,false,547
2011,CZ064,Jihomoravský kraj,Z,80–89,false,1480
2011,CZ064,Jihomoravský kraj,Z,80–89,true,1290
2011,CZ064,Jihomoravský kraj,M,80–89,true,468
2011,CZ071,Olomoucký kraj,Z,80–89,false,793
2011,CZ071,Olomoucký kraj,Z,80–89,true,608
2011,CZ071,Olomoucký kraj,M,80–89,false,282
2011,CZ071,Olomoucký kraj,M,80–89,true,230
2011,CZ072,Zlínský kraj,Z,80–89,true,648
2011,CZ072,Zlínský kraj,M,80–89,true,240
2011,CZ072,Zlínský kraj,Z,80–89,false,760
2011,CZ072,Zlínský kraj,M,80–89,false,280
2011,CZ080,Moravskoslezský kraj,M,80–89,true,324
2011,CZ080,Moravskoslezský kraj,Z,80–89,true,921
2011,CZ080,Moravskoslezský kraj,Z,80–89,false,1933
2011,CZ080,Moravskoslezský kraj,M,80–89,false,571
2011,CZ999,Neznámý,M,80–89,false,337
2011,CZ999,Neznámý,M,80–89,true,272
2011,CZ999,Neznámý,Z,80–89,false,893
2011,CZ999,Neznámý,Z,80–89,true,744
2011,CZ010,Hl. m. Praha,Z,90+,false,737
2011,CZ010,Hl. m. Praha,Z,90+,true,330
2011,CZ010,Hl. m. Praha,M,90+,true,97
2011,CZ010,Hl. m. Praha,M,90+,false,171
2011,CZ020,Středočeský kraj,M,90+,false,77
2011,CZ020,Středočeský kraj,M,90+,true,30
2011,CZ020,Středočeský kraj,Z,90+,false,377
2011,CZ020,Středočeský kraj,Z,90+,true,167
2011,CZ031,Jihočeský kraj,Z,90+,true,98
2011,CZ031,Jihočeský kraj,M,90+,true,23
2011,CZ031,Jihočeský kraj,M,90+,false,46
2011,CZ031,Jihočeský kraj,Z,90+,false,191
2011,CZ032,Plzeňský kraj,Z,90+,true,64
2011,CZ032,Plzeňský kraj,Z,90+,false,134
2011,CZ032,Plzeňský kraj,M,90+,true,19
2011,CZ032,Plzeňský kraj,M,90+,false,35
2011,CZ041,Karlovarský kraj,Z,90+,true,46
2011,CZ041,Karlovarský kraj,M,90+,true,8
2011,CZ041,Karlovarský kraj,Z,90+,false,88
2011,CZ041,Karlovarský kraj,M,90+,false,9
2011,CZ042,Ústecký kraj,Z,90+,false,201
2011,CZ042,Ústecký kraj,M,90+,false,44
2011,CZ042,Ústecký kraj,Z,90+,true,155
2011,CZ042,Ústecký kraj,M,90+,true,25
2011,CZ051,Liberecký kraj,Z,90+,true,54
2011,CZ051,Liberecký kraj,M,90+,false,40
2011,CZ051,Liberecký kraj,M,90+,true,12
2011,CZ051,Liberecký kraj,Z,90+,false,138
2011,CZ052,Královéhradecký kraj,M,90+,true,13
2011,CZ052,Královéhradecký kraj,M,90+,false,41
2011,CZ052,Královéhradecký kraj,Z,90+,false,178
2011,CZ052,Královéhradecký kraj,Z,90+,true,68
2011,CZ053,Pardubický kraj,M,90+,false,21
2011,CZ053,Pardubický kraj,M,90+,true,33
2011,CZ053,Pardubický kraj,Z,90+,true,122
2011,CZ053,Pardubický kraj,Z,90+,false,106
2011,CZ063,Vysočina,M,90+,true,35
2011,CZ063,Vysočina,M,90+,false,35
2011,CZ063,Vysočina,Z,90+,false,153
2011,CZ063,Vysočina,Z,90+,true,113
2011,CZ064,Jihomoravský kraj,M,90+,false,100
2011,CZ064,Jihomoravský kraj,M,90+,true,45
2011,CZ064,Jihomoravský kraj,Z,90+,false,499
2011,CZ064,Jihomoravský kraj,Z,90+,true,165
2011,CZ071,Olomoucký kraj,Z,90+,true,88
2011,CZ071,Olomoucký kraj,M,90+,false,47
2011,CZ071,Olomoucký kraj,Z,90+,false,246
2011,CZ071,Olomoucký kraj,M,90+,true,26
2011,CZ072,Zlínský kraj,M,90+,true,22
2011,CZ072,Zlínský kraj,M,90+,false,49
2011,CZ072,Zlínský kraj,Z,90+,false,216
2011,CZ072,Zlínský kraj,Z,90+,true,96
2011,CZ080,Moravskoslezský kraj,Z,90+,false,578
2011,CZ080,Moravskoslezský kraj,M,90+,false,100
2011,CZ080,Moravskoslezský kraj,M,90+,true,30
2011,CZ080,Moravskoslezský kraj,Z,90+,true,117
2011,CZ999,Neznámý,M,90+,false,68
2011,CZ999,Neznámý,M,90+,true,18
2011,CZ999,Neznámý,Z,90+,false,267
2011,CZ999,Neznámý,Z,90+,true,115
2012,CZ010,Hl. m. Praha,M,50–59,false,91
2012,CZ010,Hl. m. Praha,M,50–59,true,55
2012,CZ010,Hl. m. Praha,Z,50–59,false,74
2012,CZ010,Hl. m. Praha,Z,50–59,true,59
2012,CZ020,Středočeský kraj,Z,50–59,false,79
2012,CZ020,Středočeský kraj,M,50–59,false,97
2012,CZ020,Středočeský kraj,M,50–59,true,52
2012,CZ020,Středočeský kraj,Z,50–59,true,81
2012,CZ031,Jihočeský kraj,Z,50–59,false,52
2012,CZ031,Jihočeský kraj,M,50–59,false,45
2012,CZ031,Jihočeský kraj,M,50–59,true,19
2012,CZ031,Jihočeský kraj,Z,50–59,true,31
2012,CZ032,Plzeňský kraj,Z,50–59,false,20
2012,CZ032,Plzeňský kraj,Z,50–59,true,25
2012,CZ032,Plzeňský kraj,M,50–59,false,30
2012,CZ032,Plzeňský kraj,M,50–59,true,19
2012,CZ041,Karlovarský kraj,Z,50–59,false,23
2012,CZ041,Karlovarský kraj,M,50–59,true,15
2012,CZ041,Karlovarský kraj,Z,50–59,true,9
2012,CZ041,Karlovarský kraj,M,50–59,false,25
2012,CZ042,Ústecký kraj,M,50–59,false,73
2012,CZ042,Ústecký kraj,Z,50–59,false,68
2012,CZ042,Ústecký kraj,Z,50–59,true,67
2012,CZ042,Ústecký kraj,M,50–59,true,43
2012,CZ051,Liberecký kraj,M,50–59,true,13
2012,CZ051,Liberecký kraj,Z,50–59,true,18
2012,CZ051,Liberecký kraj,M,50–59,false,48
2012,CZ051,Liberecký kraj,Z,50–59,false,39
2012,CZ052,Královéhradecký kraj,M,50–59,true,22
2012,CZ052,Královéhradecký kraj,Z,50–59,true,40
2012,CZ052,Královéhradecký kraj,Z,50–59,false,46
2012,CZ052,Královéhradecký kraj,M,50–59,false,53
2012,CZ053,Pardubický kraj,M,50–59,false,59
2012,CZ053,Pardubický kraj,M,50–59,true,41
2012,CZ053,Pardubický kraj,Z,50–59,false,30
2012,CZ053,Pardubický kraj,Z,50–59,true,36
2012,CZ063,Vysočina,Z,50–59,false,35
2012,CZ063,Vysočina,M,50–59,true,22
2012,CZ063,Vysočina,Z,50–59,true,21
2012,CZ063,Vysočina,M,50–59,false,47
2012,CZ064,Jihomoravský kraj,Z,50–59,true,78
2012,CZ064,Jihomoravský kraj,Z,50–59,false,56
2012,CZ064,Jihomoravský kraj,M,50–59,false,94
2012,CZ064,Jihomoravský kraj,M,50–59,true,68
2012,CZ071,Olomoucký kraj,M,50–59,true,30
2012,CZ071,Olomoucký kraj,M,50–59,false,51
2012,CZ071,Olomoucký kraj,Z,50–59,false,52
2012,CZ071,Olomoucký kraj,Z,50–59,true,37
2012,CZ072,Zlínský kraj,Z,50–59,false,37
2012,CZ072,Zlínský kraj,M,50–59,false,44
2012,CZ072,Zlínský kraj,M,50–59,true,27
2012,CZ072,Zlínský kraj,Z,50–59,true,41
2012,CZ080,Moravskoslezský kraj,Z,50–59,false,98
2012,CZ080,Moravskoslezský kraj,Z,50–59,true,57
2012,CZ080,Moravskoslezský kraj,M,50–59,false,214
2012,CZ080,Moravskoslezský kraj,M,50–59,true,43
2012,CZ999,Neznámý,Z,50–59,true,7
2012,CZ999,Neznámý,M,50–59,true,14
2012,CZ999,Neznámý,M,50–59,false,42
2012,CZ999,Neznámý,Z,50–59,false,10
2012,CZ010,Hl. m. Praha,M,60–69,false,244
2012,CZ010,Hl. m. Praha,M,60–69,true,216
2012,CZ010,Hl. m. Praha,Z,60–69,true,320
2012,CZ010,Hl. m. Praha,Z,60–69,false,218
2012,CZ020,Středočeský kraj,M,60–69,false,238
2012,CZ020,Středočeský kraj,M,60–69,true,210
2012,CZ020,Středočeský kraj,Z,60–69,true,246
2012,CZ020,Středočeský kraj,Z,60–69,false,224
2012,CZ031,Jihočeský kraj,Z,60–69,true,108
2012,CZ031,Jihočeský kraj,M,60–69,true,94
2012,CZ031,Jihočeský kraj,Z,60–69,false,89
2012,CZ031,Jihočeský kraj,M,60–69,false,86
2012,CZ032,Plzeňský kraj,M,60–69,false,82
2012,CZ032,Plzeňský kraj,M,60–69,true,68
2012,CZ032,Plzeňský kraj,Z,60–69,false,60
2012,CZ032,Plzeňský kraj,Z,60–69,true,105
2012,CZ041,Karlovarský kraj,Z,60–69,true,62
2012,CZ041,Karlovarský kraj,Z,60–69,false,44
2012,CZ041,Karlovarský kraj,M,60–69,true,44
2012,CZ041,Karlovarský kraj,M,60–69,false,60
2012,CZ042,Ústecký kraj,M,60–69,false,224
2012,CZ042,Ústecký kraj,M,60–69,true,191
2012,CZ042,Ústecký kraj,Z,60–69,false,146
2012,CZ042,Ústecký kraj,Z,60–69,true,211
2012,CZ051,Liberecký kraj,M,60–69,false,121
2012,CZ051,Liberecký kraj,Z,60–69,false,100
2012,CZ051,Liberecký kraj,M,60–69,true,66
2012,CZ051,Liberecký kraj,Z,60–69,true,62
2012,CZ052,Královéhradecký kraj,M,60–69,true,99
2012,CZ052,Královéhradecký kraj,M,60–69,false,131
2012,CZ052,Královéhradecký kraj,Z,60–69,true,118
2012,CZ052,Královéhradecký kraj,Z,60–69,false,93
2012,CZ053,Pardubický kraj,M,60–69,true,93
2012,CZ053,Pardubický kraj,Z,60–69,true,139
2012,CZ053,Pardubický kraj,Z,60–69,false,87
2012,CZ053,Pardubický kraj,M,60–69,false,126
2012,CZ063,Vysočina,Z,60–69,true,118
2012,CZ063,Vysočina,M,60–69,false,108
2012,CZ063,Vysočina,M,60–69,true,87
2012,CZ063,Vysočina,Z,60–69,false,80
2012,CZ064,Jihomoravský kraj,Z,60–69,false,180
2012,CZ064,Jihomoravský kraj,Z,60–69,true,246
2012,CZ064,Jihomoravský kraj,M,60–69,false,232
2012,CZ064,Jihomoravský kraj,M,60–69,true,198
2012,CZ071,Olomoucký kraj,Z,60–69,true,138
2012,CZ071,Olomoucký kraj,Z,60–69,false,103
2012,CZ071,Olomoucký kraj,M,60–69,false,145
2012,CZ071,Olomoucký kraj,M,60–69,true,113
2012,CZ072,Zlínský kraj,Z,60–69,true,131
2012,CZ072,Zlínský kraj,Z,60–69,false,80
2012,CZ072,Zlínský kraj,M,60–69,false,144
2012,CZ072,Zlínský kraj,M,60–69,true,110
2012,CZ080,Moravskoslezský kraj,Z,60–69,false,298
2012,CZ080,Moravskoslezský kraj,Z,60–69,true,215
2012,CZ080,Moravskoslezský kraj,M,60–69,false,403
2012,CZ080,Moravskoslezský kraj,M,60–69,true,173
2012,CZ999,Neznámý,Z,60–69,false,75
2012,CZ999,Neznámý,Z,60–69,true,61
2012,CZ999,Neznámý,M,60–69,false,98
2012,CZ999,Neznámý,M,60–69,true,68
2012,CZ010,Hl. m. Praha,M,70–79,true,530
2012,CZ010,Hl. m. Praha,Z,70–79,false,466
2012,CZ010,Hl. m. Praha,Z,70–79,true,768
2012,CZ010,Hl. m. Praha,M,70–79,false,359
2012,CZ020,Středočeský kraj,Z,70–79,true,807
2012,CZ020,Středočeský kraj,Z,70–79,false,467
2012,CZ020,Středočeský kraj,M,70–79,false,328
2012,CZ020,Středočeský kraj,M,70–79,true,432
2012,CZ031,Jihočeský kraj,Z,70–79,false,240
2012,CZ031,Jihočeský kraj,M,70–79,false,181
2012,CZ031,Jihočeský kraj,M,70–79,true,215
2012,CZ031,Jihočeský kraj,Z,70–79,true,433
2012,CZ032,Plzeňský kraj,Z,70–79,false,169
2012,CZ032,Plzeňský kraj,Z,70–79,true,325
2012,CZ032,Plzeňský kraj,M,70–79,true,193
2012,CZ032,Plzeňský kraj,M,70–79,false,117
2012,CZ041,Karlovarský kraj,Z,70–79,false,112
2012,CZ041,Karlovarský kraj,Z,70–79,true,207
2012,CZ041,Karlovarský kraj,M,70–79,true,113
2012,CZ041,Karlovarský kraj,M,70–79,false,90
2012,CZ042,Ústecký kraj,Z,70–79,false,336
2012,CZ042,Ústecký kraj,M,70–79,true,301
2012,CZ042,Ústecký kraj,M,70–79,false,250
2012,CZ042,Ústecký kraj,Z,70–79,true,624
2012,CZ051,Liberecký kraj,M,70–79,false,151
2012,CZ051,Liberecký kraj,M,70–79,true,121
2012,CZ051,Liberecký kraj,Z,70–79,true,219
2012,CZ051,Liberecký kraj,Z,70–79,false,182
2012,CZ052,Královéhradecký kraj,Z,70–79,true,353
2012,CZ052,Královéhradecký kraj,Z,70–79,false,231
2012,CZ052,Královéhradecký kraj,M,70–79,false,218
2012,CZ052,Královéhradecký kraj,M,70–79,true,189
2012,CZ053,Pardubický kraj,M,70–79,true,277
2012,CZ053,Pardubický kraj,M,70–79,false,154
2012,CZ053,Pardubický kraj,Z,70–79,false,232
2012,CZ053,Pardubický kraj,Z,70–79,true,465
2012,CZ063,Vysočina,M,70–79,false,172
2012,CZ063,Vysočina,M,70–79,true,222
2012,CZ063,Vysočina,Z,70–79,false,210
2012,CZ063,Vysočina,Z,70–79,true,414
2012,CZ064,Jihomoravský kraj,Z,70–79,false,510
2012,CZ064,Jihomoravský kraj,Z,70–79,true,884
2012,CZ064,Jihomoravský kraj,M,70–79,true,488
2012,CZ064,Jihomoravský kraj,M,70–79,false,373
2012,CZ071,Olomoucký kraj,Z,70–79,true,417
2012,CZ071,Olomoucký kraj,Z,70–79,false,317
2012,CZ071,Olomoucký kraj,M,70–79,true,227
2012,CZ071,Olomoucký kraj,M,70–79,false,190
2012,CZ072,Zlínský kraj,M,70–79,true,265
2012,CZ072,Zlínský kraj,Z,70–79,false,313
2012,CZ072,Zlínský kraj,Z,70–79,true,503
2012,CZ072,Zlínský kraj,M,70–79,false,226
2012,CZ080,Moravskoslezský kraj,Z,70–79,false,818
2012,CZ080,Moravskoslezský kraj,M,70–79,false,607
2012,CZ080,Moravskoslezský kraj,M,70–79,true,364
2012,CZ080,Moravskoslezský kraj,Z,70–79,true,713
2012,CZ999,Neznámý,M,70–79,true,217
2012,CZ999,Neznámý,Z,70–79,false,276
2012,CZ999,Neznámý,Z,70–79,true,354
2012,CZ999,Neznámý,M,70–79,false,238
2012,CZ010,Hl. m. Praha,Z,80–89,false,1634
2012,CZ010,Hl. m. Praha,Z,80–89,true,1834
2012,CZ010,Hl. m. Praha,M,80–89,false,589
2012,CZ010,Hl. m. Praha,M,80–89,true,875
2012,CZ020,Středočeský kraj,M,80–89,false,507
2012,CZ020,Středočeský kraj,Z,80–89,true,1284
2012,CZ020,Středočeský kraj,M,80–89,true,479
2012,CZ020,Středočeský kraj,Z,80–89,false,1257
2012,CZ031,Jihočeský kraj,Z,80–89,false,659
2012,CZ031,Jihočeský kraj,Z,80–89,true,713
2012,CZ031,Jihočeský kraj,M,80–89,false,241
2012,CZ031,Jihočeský kraj,M,80–89,true,271
2012,CZ032,Plzeňský kraj,Z,80–89,false,523
2012,CZ032,Plzeňský kraj,M,80–89,false,206
2012,CZ032,Plzeňský kraj,M,80–89,true,245
2012,CZ032,Plzeňský kraj,Z,80–89,true,624
2012,CZ041,Karlovarský kraj,Z,80–89,true,303
2012,CZ041,Karlovarský kraj,M,80–89,true,107
2012,CZ041,Karlovarský kraj,M,80–89,false,75
2012,CZ041,Karlovarský kraj,Z,80–89,false,264
2012,CZ042,Ústecký kraj,M,80–89,false,280
2012,CZ042,Ústecký kraj,Z,80–89,false,760
2012,CZ042,Ústecký kraj,M,80–89,true,308
2012,CZ042,Ústecký kraj,Z,80–89,true,1086
2012,CZ051,Liberecký kraj,M,80–89,false,195
2012,CZ051,Liberecký kraj,Z,80–89,true,402
2012,CZ051,Liberecký kraj,M,80–89,true,132
2012,CZ051,Liberecký kraj,Z,80–89,false,499
2012,CZ052,Královéhradecký kraj,M,80–89,true,234
2012,CZ052,Královéhradecký kraj,Z,80–89,true,631
2012,CZ052,Královéhradecký kraj,M,80–89,false,286
2012,CZ052,Královéhradecký kraj,Z,80–89,false,626
2012,CZ053,Pardubický kraj,M,80–89,false,195
2012,CZ053,Pardubický kraj,Z,80–89,false,517
2012,CZ053,Pardubický kraj,M,80–89,true,338
2012,CZ053,Pardubický kraj,Z,80–89,true,804
2012,CZ063,Vysočina,Z,80–89,true,837
2012,CZ063,Vysočina,M,80–89,false,243
2012,CZ063,Vysočina,Z,80–89,false,633
2012,CZ063,Vysočina,M,80–89,true,279
2012,CZ064,Jihomoravský kraj,M,80–89,false,564
2012,CZ064,Jihomoravský kraj,M,80–89,true,536
2012,CZ064,Jihomoravský kraj,Z,80–89,false,1485
2012,CZ064,Jihomoravský kraj,Z,80–89,true,1482
2012,CZ071,Olomoucký kraj,Z,80–89,false,746
2012,CZ071,Olomoucký kraj,Z,80–89,true,727
2012,CZ071,Olomoucký kraj,M,80–89,true,255
2012,CZ071,Olomoucký kraj,M,80–89,false,303
2012,CZ072,Zlínský kraj,Z,80–89,false,783
2012,CZ072,Zlínský kraj,M,80–89,false,295
2012,CZ072,Zlínský kraj,Z,80–89,true,799
2012,CZ072,Zlínský kraj,M,80–89,true,294
2012,CZ080,Moravskoslezský kraj,Z,80–89,true,1000
2012,CZ080,Moravskoslezský kraj,M,80–89,false,624
2012,CZ080,Moravskoslezský kraj,M,80–89,true,369
2012,CZ080,Moravskoslezský kraj,Z,80–89,false,1944
2012,CZ999,Neznámý,Z,80–89,true,823
2012,CZ999,Neznámý,M,80–89,true,268
2012,CZ999,Neznámý,M,80–89,false,328
2012,CZ999,Neznámý,Z,80–89,false,838
2012,CZ010,Hl. m. Praha,Z,90+,false,848
2012,CZ010,Hl. m. Praha,Z,90+,true,425
2012,CZ010,Hl. m. Praha,M,90+,false,207
2012,CZ010,Hl. m. Praha,M,90+,true,109
2012,CZ020,Středočeský kraj,Z,90+,false,400
2012,CZ020,Středočeský kraj,M,90+,true,57
2012,CZ020,Středočeský kraj,M,90+,false,93
2012,CZ020,Středočeský kraj,Z,90+,true,195
2012,CZ031,Jihočeský kraj,Z,90+,true,117
2012,CZ031,Jihočeský kraj,M,90+,true,36
2012,CZ031,Jihočeský kraj,Z,90+,false,221
2012,CZ031,Jihočeský kraj,M,90+,false,50
2012,CZ032,Plzeňský kraj,Z,90+,false,153
2012,CZ032,Plzeňský kraj,Z,90+,true,107
2012,CZ032,Plzeňský kraj,M,90+,false,38
2012,CZ032,Plzeňský kraj,M,90+,true,23
2012,CZ041,Karlovarský kraj,Z,90+,true,67
2012,CZ041,Karlovarský kraj,M,90+,false,18
2012,CZ041,Karlovarský kraj,M,90+,true,13
2012,CZ041,Karlovarský kraj,Z,90+,false,89
2012,CZ042,Ústecký kraj,M,90+,false,51
2012,CZ042,Ústecký kraj,Z,90+,false,234
2012,CZ042,Ústecký kraj,Z,90+,true,213
2012,CZ042,Ústecký kraj,M,90+,true,39
2012,CZ051,Liberecký kraj,M,90+,false,38
2012,CZ051,Liberecký kraj,Z,90+,false,154
2012,CZ051,Liberecký kraj,M,90+,true,9
2012,CZ051,Liberecký kraj,Z,90+,true,71
2012,CZ052,Královéhradecký kraj,M,90+,false,72
2012,CZ052,Královéhradecký kraj,M,90+,true,18
2012,CZ052,Královéhradecký kraj,Z,90+,false,206
2012,CZ052,Královéhradecký kraj,Z,90+,true,95
2012,CZ053,Pardubický kraj,M,90+,true,39
2012,CZ053,Pardubický kraj,M,90+,false,36
2012,CZ053,Pardubický kraj,Z,90+,false,145
2012,CZ053,Pardubický kraj,Z,90+,true,160
2012,CZ063,Vysočina,Z,90+,false,211
2012,CZ063,Vysočina,Z,90+,true,138
2012,CZ063,Vysočina,M,90+,true,30
2012,CZ063,Vysočina,M,90+,false,44
2012,CZ064,Jihomoravský kraj,M,90+,true,61
2012,CZ064,Jihomoravský kraj,Z,90+,false,539
2012,CZ064,Jihomoravský kraj,Z,90+,true,229
2012,CZ064,Jihomoravský kraj,M,90+,false,98
2012,CZ071,Olomoucký kraj,M,90+,true,27
2012,CZ071,Olomoucký kraj,Z,90+,false,306
2012,CZ071,Olomoucký kraj,Z,90+,true,125
2012,CZ071,Olomoucký kraj,M,90+,false,63
2012,CZ072,Zlínský kraj,Z,90+,false,259
2012,CZ072,Zlínský kraj,M,90+,true,27
2012,CZ072,Zlínský kraj,Z,90+,true,118
2012,CZ072,Zlínský kraj,M,90+,false,63
2012,CZ080,Moravskoslezský kraj,M,90+,false,126
2012,CZ080,Moravskoslezský kraj,M,90+,true,36
2012,CZ080,Moravskoslezský kraj,Z,90+,false,683
2012,CZ080,Moravskoslezský kraj,Z,90+,true,166
2012,CZ999,Neznámý,M,90+,true,32
2012,CZ999,Neznámý,M,90+,false,61
2012,CZ999,Neznámý,Z,90+,true,133
2012,CZ999,Neznámý,Z,90+,false,320
2013,CZ010,Hl. m. Praha,Z,50–59,false,83
2013,CZ010,Hl. m. Praha,M,50–59,true,67
2013,CZ010,Hl. m. Praha,M,50–59,false,79
2013,CZ010,Hl. m. Praha,Z,50–59,true,62
2013,CZ020,Středočeský kraj,M,50–59,true,53
2013,CZ020,Středočeský kraj,Z,50–59,false,74
2013,CZ020,Středočeský kraj,Z,50–59,true,75
2013,CZ020,Středočeský kraj,M,50–59,false,91
2013,CZ031,Jihočeský kraj,M,50–59,false,46
2013,CZ031,Jihočeský kraj,M,50–59,true,22
2013,CZ031,Jihočeský kraj,Z,50–59,false,50
2013,CZ031,Jihočeský kraj,Z,50–59,true,40
2013,CZ032,Plzeňský kraj,Z,50–59,false,15
2013,CZ032,Plzeňský kraj,Z,50–59,true,25
2013,CZ032,Plzeňský kraj,M,50–59,true,23
2013,CZ032,Plzeňský kraj,M,50–59,false,27
2013,CZ041,Karlovarský kraj,M,50–59,false,16
2013,CZ041,Karlovarský kraj,M,50–59,true,12
2013,CZ041,Karlovarský kraj,Z,50–59,true,13
2013,CZ041,Karlovarský kraj,Z,50–59,false,18
2013,CZ042,Ústecký kraj,M,50–59,false,70
2013,CZ042,Ústecký kraj,M,50–59,true,56
2013,CZ042,Ústecký kraj,Z,50–59,false,62
2013,CZ042,Ústecký kraj,Z,50–59,true,63
2013,CZ051,Liberecký kraj,Z,50–59,true,15
2013,CZ051,Liberecký kraj,M,50–59,false,43
2013,CZ051,Liberecký kraj,M,50–59,true,10
2013,CZ051,Liberecký kraj,Z,50–59,false,18
2013,CZ052,Královéhradecký kraj,M,50–59,false,47
2013,CZ052,Královéhradecký kraj,Z,50–59,true,44
2013,CZ052,Královéhradecký kraj,Z,50–59,false,43
2013,CZ052,Královéhradecký kraj,M,50–59,true,23
2013,CZ053,Pardubický kraj,M,50–59,false,58
2013,CZ053,Pardubický kraj,Z,50–59,false,35
2013,CZ053,Pardubický kraj,M,50–59,true,49
2013,CZ053,Pardubický kraj,Z,50–59,true,30
2013,CZ063,Vysočina,M,50–59,false,44
2013,CZ063,Vysočina,M,50–59,true,23
2013,CZ063,Vysočina,Z,50–59,false,30
2013,CZ063,Vysočina,Z,50–59,true,24
2013,CZ064,Jihomoravský kraj,Z,50–59,false,82
2013,CZ064,Jihomoravský kraj,Z,50–59,true,102
2013,CZ064,Jihomoravský kraj,M,50–59,false,88
2013,CZ064,Jihomoravský kraj,M,50–59,true,75
2013,CZ071,Olomoucký kraj,M,50–59,true,24
2013,CZ071,Olomoucký kraj,M,50–59,false,65
2013,CZ071,Olomoucký kraj,Z,50–59,true,38
2013,CZ071,Olomoucký kraj,Z,50–59,false,41
2013,CZ072,Zlínský kraj,Z,50–59,true,38
2013,CZ072,Zlínský kraj,M,50–59,false,38
2013,CZ072,Zlínský kraj,M,50–59,true,25
2013,CZ072,Zlínský kraj,Z,50–59,false,36
2013,CZ080,Moravskoslezský kraj,M,50–59,true,47
2013,CZ080,Moravskoslezský kraj,Z,50–59,false,99
2013,CZ080,Moravskoslezský kraj,M,50–59,false,207
2013,CZ080,Moravskoslezský kraj,Z,50–59,true,53
2013,CZ999,Neznámý,Z,50–59,true,6
2013,CZ999,Neznámý,Z,50–59,false,15
2013,CZ999,Neznámý,M,50–59,false,23
